time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492453316.3714929,-0.28809,1.0340729462648075,-269.4037348230109,0.083697,-0.5472791945180511,-131.2456894080777,0.795,1.730840355909189,1.0613541997770861
1492453316.4264119,-0.28532,1.0224072629202976,-265.1035250129925,0.092705,-0.5509246050938067,-124.2946524858388,0.8,1.7870583754707496,1.0693012956857195
1492453316.4805865,-0.28226,1.0099931754755296,-263.09917393175755,0.10162,-0.5538783391287028,-116.5235515000033,0.805,1.8163658141929897,1.008360309789206
1492453316.5360696,-0.27893,0.998072462185318,-260.1579136302528,0.11044,-0.5553398151483184,-106.12227850644128,0.81,1.8571180789422863,0.9839771035079825
1492453316.591462,-0.27533,0.9908213103334405,-246.439343559369,0.11914,-0.5553478185884283,-93.49665157468438,0.815,1.8667894390025017,0.8842634761775436
1492453316.6466162,-0.27145,0.9757738548417901,-252.93430034659673,0.12773,-0.5531998542213,-77.2376307199807,0.82,1.9232926412323241,0.9152667894478522
1492453316.7020123,-0.2673,0.9668485463964671,-244.06602718191115,0.1362,-0.5505143651061642,-61.63496266390843,0.825,1.94740649138837,0.8606529288099874
1492453316.7577841,-0.26289,0.9499384883947584,-255.2824322746454,0.14453,-0.5454293936683314,-42.17331594138788,0.83,2.0238482525407324,0.9449320870038224
1492453316.8122969,-0.25822,0.9401981571481984,-248.07660876410958,0.15271,-0.5412383216191493,-27.160767592944904,0.835,2.0480629643862276,0.8868309212396981
1492453316.8678038,-0.2533,0.9331544293067847,-235.3032519434234,0.16075,-0.5391838074640445,-19.028506986250974,0.84,2.0586118541977543,0.8015842259445676
1492453316.921967,-0.24812,0.9095722646115456,-263.4636801486155,0.16863,-0.5337005149820256,-3.6942954826832786,0.845,2.1460358604685563,0.9210180840292779
1492453316.9758825,-0.24271,0.8907481523782204,-276.93008704923,0.17634,-0.5289092092535944,8.163777059502822,0.85,2.184186144040064,0.901087664991113
1492453317.0309837,-0.23705,0.8801240505120826,-269.25096224995525,0.18387,-0.5260069280806019,14.10730716401651,0.855,2.2043807628678582,0.8383754370128274
1492453317.0875065,-0.23115,0.8720644631360924,-256.37547262464886,0.19123,-0.5233070825710187,18.86023981508788,0.86,2.2222619562508577,0.7777372879405392
1492453317.1441808,-0.22503,0.8588919091595582,-257.2185465220385,0.19839,-0.5181391430584865,28.928425228088393,0.865,2.288216637296994,0.8460196360663922
1492453317.1990504,-0.21869,0.833663713969653,-286.6902818981329,0.20536,-0.5104216346145298,43.87269780307916,0.87,2.387089001031141,0.98872884845085
1492453317.254121,-0.21213,0.8210029608232298,-282.70163700907716,0.21213,-0.506851992005732,47.15178383937548,0.875,2.4205719125412175,0.9484838384552828
